,Brainstem,SpinalCord,Esophagus,Larynx,Mandible_Bone,Parotid_L,Parotid_R,Acoustic_L,Acoustic_R,Lens_L,Lens_R,Eye_L,Eye_R,Nrv_Optic_L,Nrv_Optic_R,OpticChiasm
62,0.8057886502631205,0.8581622865912143,0.5762149348083762,0.41231619461166485,0.8769216718925995,0.8695652173913043,0.7962336418767954,0.33843797856049007,0.39504473503097043,0.6991150442477876,0.582995951417004,0.9273163948931867,0.9209691741722694,0.5653896961690885,0.6393034825870647,0.4453924914675768
63,0.7908819644866213,0.8302293034772311,0.6432681242807825,0.4216485742481691,0.8709773592185335,0.882541816009558,0.8896520492112612,0.32798165137614677,0.2845744680851064,0.7003891050583657,0.8058608058608059,0.9327459618208517,0.9051724137931034,0.5746102449888641,0.5507955936352509,0.32798165137614677
64,0.8531595841517751,0.8642640233770699,0.5386075317151133,0.4420948290104081,0.8325483599663582,0.8076351834534353,0.8625,0.3205268935236004,0.3023255813953488,0.6594982078853047,0.8192771084337349,0.7926724137931035,0.8856555973981514,0.6713286713286714,0.7291981845688351,0.0
65,0.7812624850179785,0.8370294446515095,0.607115564235374,0.34492808718241147,0.8964323700672423,0.8901984766776004,0.9044095590440956,0.34396135265700484,0.3060796645702306,0.6910569105691057,0.6666666666666666,0.9199707388441843,0.8992472495657209,0.5982905982905983,0.5555555555555556,0.0
66,0.8458306559240769,0.8630746416213544,0.5335110434120335,0.4681489564861547,0.8233563981221366,0.8186888808402752,0.861288450377249,0.3123543123543124,0.4246682279469165,0.6417910447761194,0.725,0.9030689759951382,0.9005593536357986,0.6462480857580398,0.6186440677966102,0.0
67,0.7597590361445783,0.8461311803877659,0.6154722354057902,0.42084811623585067,0.882109687478815,0.8220528321724274,0.893761663556385,0.36280137772675086,0.40193236714975844,0.7480314960629921,0.6953405017921147,0.8997029282783986,0.8616125150421179,0.5775075987841946,0.609308885754584,0.5618604651162791
68,0.8094278654248241,0.8686217469926881,0.6142945163277881,0.36006546644844517,0.9046539538605147,0.8355359765051396,0.890299272567495,0.29493087557603687,0.266199649737303,0.8029197080291971,0.628099173553719,0.9236673773987207,0.9022342393624591,0.5365853658536586,0.6596244131455399,0.46938775510204084
69,0.8343246887144103,0.8158370610069478,0.6725694145964067,0.4069026466347272,0.8824897037332271,0.8721380767876012,0.896921416074154,0.359375,0.33303964757709253,0.6124401913875598,0.5112781954887218,0.9059561128526645,0.8679245283018868,0.7181069958847737,0.5915151515151515,0.4038319823139278
70,0.844284231798569,0.8369687852576156,0.495681644254947,0.33433074007580293,0.9019454700369214,0.8531550246689171,0.8310958037534266,0.3783783783783784,0.3304178814382896,0.6991150442477876,0.6307053941908713,0.8425602660016626,0.7486569455103607,0.6223337515683814,0.5639097744360902,0.46924177396280403
71,0.8809687000228467,0.8734601309210865,0.6106228505922813,0.43405066306678314,0.8470117751610753,0.8341391633382383,0.8668732934838758,0.44893617021276594,0.37327188940092165,0.6425992779783394,0.6666666666666666,0.930650815424478,0.9053833605220228,0.699438202247191,0.7516778523489933,0.0
72,0.8508455780426948,0.8675321817581693,0.5389662027833002,0.3606032521695172,0.8551261763971016,0.839830951137281,0.8434820362531206,0.38120567375886527,0.3162705667276051,0.7157894736842105,0.8211382113821138,0.8825083670952968,0.8734063566169868,0.6346153846153846,0.6751918158567775,0.6334991708126037
73,0.8344414270999158,0.8315789473684211,0.5765089949294993,0.3910268996662085,0.8922330232493271,0.8560396129559805,0.8637080788057769,0.28699551569506726,0.300507614213198,0.5909090909090909,0.6055776892430279,0.8936170212765957,0.8832991101984942,0.47538677918424754,0.66524064171123,0.4192685102586976
74,0.8615261472785486,0.8198404894570086,0.7059169855755077,0.334927004183386,0.8558006951817216,0.8737264817431397,0.8923324907498993,0.3766388557806913,0.35365853658536583,0.7448979591836735,0.6890756302521008,0.8574957542071947,0.8450151057401812,0.5134408602150538,0.74235807860262,0.5922165820642978
75,0.7717720931891969,0.8124256444150694,0.5849439723245845,0.3460661345496009,0.8948225554726199,0.875767219822687,0.895193515241466,0.3602668643439585,0.4077961019490255,0.6093189964157706,0.5793103448275863,0.9125913434513772,0.9038938311214817,0.6472727272727272,0.6518518518518519,0.5866236905721193
76,0.8304233029554552,0.8686499197491695,0.6281899294939789,0.31468681578156527,0.8931819759772269,0.8586762075134168,0.8957483983692487,0.3843137254901961,0.34011391375101707,0.734982332155477,0.6622516556291391,0.8855844692275919,0.8346584018326371,0.5930680359435173,0.658267716535433,0.5945098039215686
77,0.8681223366142474,0.8235403151065802,0.6986057068741893,0.3664475933594195,0.9029478601186719,0.8161564188320041,0.8400133973428603,0.37359098228663445,0.2904062229904927,0.8888888888888888,0.7311827956989247,0.9344832803752459,0.8859259259259259,0.6153846153846154,0.6251621271076524,0.4548852108916177
78,0.8154988504014172,0.8327838450443025,0.5912698412698413,0.4452296819787986,0.8678986233255408,0.8748424550280717,0.8922381311228335,0.3445692883895131,0.25661914460285135,0.6792452830188679,0.6147540983606558,0.9161225514816675,0.9119496855345912,0.6888297872340425,0.6496350364963503,0.3659976387249115
79,0.8275012908607062,0.8435605746076559,0.5284148914449057,0.35473125796767696,0.8879322714880183,0.8629204744312658,0.8621459227467811,0.3483754512635379,0.29673590504451036,0.7559055118110236,0.7425149700598802,0.9185637891520244,0.8900900900900901,0.5920398009950248,0.7372549019607844,0.6834381551362684
80,0.8069050089614187,0.8387060029616129,0.5357726233257105,0.4176350572163577,0.8562705137012442,0.8926115323576089,0.83441475501967,0.3044496487119438,0.31242603550295855,0.5714285714285714,0.7932489451476793,0.8772164603546336,0.6967647596417474,0.47808764940239046,0.6299615877080665,0.49061032863849763
81,0.8624587249174498,0.8401695549183393,0.5635910224438903,0.4019119292179396,0.8696737044145874,0.8276555793991416,0.8361960620025136,0.3844765342960289,0.39658848614072495,0.8260869565217391,0.8378378378378378,0.4931506849315068,0.8085699355512976,0.7185185185185186,0.6789915966386555,0.0
82,0.8507118289868953,0.8752169720347155,0.43234268636891915,0.3150959051198204,0.8649017987669231,0.8417117670032919,0.8223726068598531,0.3513738551207327,0.33183856502242154,0.6174496644295302,0.5974842767295597,0.8688172043010752,0.871587462082912,0.5890227576974565,0.6275071633237822,0.5146496815286624
83,0.8894804898455921,0.8214787742479618,0.5939794419970631,0.3655428933206711,0.886258151694965,0.8692036645525018,0.8558718242797066,0.39862542955326463,0.3175182481751825,0.7854545454545454,0.8163265306122449,0.9150503314510189,0.9040576412590065,0.5696969696969697,0.5306122448979592,0.31683168316831684
84,0.8863365581661344,0.8568414884266041,0.570233220580381,0.47084434769087236,0.8766053805596864,0.825900259342715,0.828819116920451,0.38880248833592534,0.35696413678065053,0.6065573770491803,0.736318407960199,0.9006660053847244,0.8921568627450981,0.6229007633587786,0.75,0.023752969121140142
85,0.8127136792275613,0.8614066726780883,0.4194208832992103,0.4220911310008137,0.8618799888805051,0.8761873744775552,0.8775733683749453,0.4955017301038062,0.34980988593155893,0.6352941176470588,0.45323741007194246,0.921354377445029,0.8623135949037208,0.644918444165621,0.6567534076827757,0.6161719549641761
